Pred_0,Pred_1,Pred_2,Pred_3,True_0,True_1,True_2,True_3
15.936096,795.9963,474.02234,392.42557,16.0,796.0,543.0,639.0
16.169664,796.1233,487.3066,392.92603,16.0,795.0,543.0,645.0
16.041431,795.8132,545.4417,451.75525,16.0,795.0,538.0,652.0
16.151573,796.0167,597.9708,408.13043,16.0,795.0,534.0,658.0
16.220669,796.01556,548.3256,529.7135,16.0,795.0,531.0,667.0
16.036291,795.74164,395.79483,437.2172,16.0,795.0,526.0,676.0
15.987557,795.7639,400.31244,476.0714,16.0,795.0,519.0,684.0
16.092468,796.1456,512.15015,372.62442,16.0,795.0,513.0,692.0
16.060812,795.6632,436.1811,422.1024,16.0,795.0,506.0,701.0
16.03673,795.6649,346.82446,498.40344,16.0,795.0,498.0,710.0
16.23537,795.6968,465.36975,391.4205,16.0,795.0,490.0,717.0
16.01065,795.89777,456.86676,540.5819,16.0,796.0,482.0,723.0
16.01397,795.96295,384.64124,492.20563,16.0,796.0,474.0,728.0
15.979163,796.48224,538.04297,537.87146,16.0,795.0,466.0,734.0
16.10458,795.8643,502.8191,458.51138,16.0,795.0,459.0,738.0
16.2193,795.84845,388.96048,445.52295,16.0,794.0,453.0,742.0
16.076351,796.0021,564.15533,440.6429,16.0,794.0,445.0,745.0
15.939797,795.88226,376.91656,500.3946,16.0,794.0,439.0,748.0
15.967626,795.9962,549.44464,398.37265,17.0,795.0,433.0,750.0
16.039154,796.0912,429.09692,405.8293,17.0,794.0,426.0,752.0
16.033527,795.8481,412.7523,470.0438,16.0,794.0,418.0,754.0
16.102541,796.5575,421.71475,459.36798,17.0,795.0,410.0,761.0
16.090612,795.72925,458.61493,314.14246,17.0,794.0,407.0,758.0
16.087513,795.9925,615.4254,415.4409,16.0,795.0,401.0,758.0
16.25885,796.1575,533.5711,415.28378,16.0,794.0,394.0,760.0
16.067753,796.36646,631.7415,451.37955,17.0,795.0,391.0,760.0
15.998988,795.8879,436.7312,442.27982,17.0,795.0,383.0,761.0
16.154146,796.12665,441.2881,561.3644,16.0,795.0,379.0,761.0
16.217808,796.13556,424.70364,422.84808,16.0,795.0,370.0,762.0
16.252878,795.95996,353.11734,495.51465,16.0,795.0,370.0,766.0
15.9856205,796.0242,400.26517,501.161,16.0,794.0,362.0,761.0
16.22738,796.6133,595.1671,450.21283,16.0,794.0,356.0,762.0
16.121677,795.61194,538.2719,369.95697,17.0,794.0,350.0,762.0
16.03895,796.10004,500.21887,441.2543,16.0,795.0,340.0,757.0
16.0401,795.5883,228.89915,486.81317,17.0,795.0,337.0,760.0
16.109764,795.9166,520.6547,361.59763,17.0,795.0,334.0,759.0
15.990971,795.72217,513.9978,558.0046,17.0,795.0,323.0,759.0
16.233831,795.7521,397.765,383.11163,16.0,795.0,322.0,760.0
16.104496,795.68494,452.25873,343.55408,17.0,795.0,314.0,747.0
16.182749,796.31384,382.43634,468.98334,16.0,795.0,311.0,753.0
16.26162,796.07654,492.30823,397.57446,17.0,795.0,306.0,754.0
16.124235,795.84595,362.06876,541.3934,17.0,794.0,302.0,751.0
16.152315,795.6184,406.4606,494.65533,16.0,795.0,301.0,744.0
16.044827,796.189,619.86255,392.64764,16.0,795.0,293.0,741.0
15.90054,795.49036,388.86874,466.88733,17.0,795.0,286.0,743.0
16.051891,796.1318,487.2552,514.43146,16.0,795.0,281.0,742.0
15.967412,795.674,489.32465,471.53827,16.0,795.0,278.0,742.0
15.98998,796.1011,401.4741,525.92236,16.0,795.0,272.0,738.0
16.050457,795.6257,491.638,342.29254,16.0,795.0,268.0,741.0
16.077406,795.9201,433.10837,486.2438,16.0,795.0,259.0,736.0
16.129097,795.8939,497.438,389.6028,16.0,796.0,262.0,729.0
16.046356,795.7826,280.23065,475.9319,16.0,795.0,256.0,727.0
15.988248,795.9859,429.2264,464.53128,17.0,795.0,250.0,721.0
16.043486,796.03174,397.25198,423.5265,16.0,796.0,247.0,720.0
16.290604,795.9275,502.38284,466.24307,16.0,796.0,243.0,717.0
15.993852,796.16547,346.56195,468.43192,16.0,796.0,238.0,712.0
16.171665,796.12354,556.6953,391.14835,16.0,796.0,234.0,699.0
16.069134,795.8218,423.7623,481.16586,16.0,795.0,228.0,702.0
16.16476,796.11865,527.9183,358.21198,17.0,796.0,223.0,695.0
16.220263,796.0229,488.63696,435.93024,16.0,796.0,219.0,693.0
16.103224,796.05554,471.72165,358.9422,126.0,683.0,216.0,688.0
16.246784,796.08795,447.35004,404.4856,16.0,795.0,213.0,683.0
16.229267,796.3024,533.3026,313.4952,16.0,795.0,207.0,677.0
16.064125,796.2443,385.13327,511.26987,16.0,796.0,204.0,671.0
16.096407,795.9429,419.49905,391.92627,16.0,797.0,199.0,662.0
16.160664,796.2351,441.9772,356.7915,16.0,796.0,198.0,662.0
16.101778,795.87805,478.258,505.76508,16.0,796.0,196.0,650.0
16.004522,796.43225,449.77332,425.56787,16.0,796.0,190.0,644.0
16.065197,796.26965,424.76764,447.83844,16.0,797.0,187.0,638.0
16.031757,796.1705,400.42636,553.8296,16.0,796.0,186.0,633.0
16.121841,796.15735,527.8036,421.90997,16.0,796.0,185.0,620.0
16.097454,796.1173,475.73752,410.95367,16.0,796.0,184.0,628.0
16.192919,795.99805,531.453,356.0506,16.0,795.0,189.0,614.0
16.266926,796.18274,588.8662,455.27786,16.0,795.0,183.0,620.0
16.194132,796.12665,512.6203,455.3945,16.0,796.0,178.0,614.0
16.136366,796.3192,371.1511,495.14215,16.0,795.0,184.0,614.0
16.042513,796.1055,543.9248,515.858,16.0,795.0,184.0,609.0
15.967632,796.2849,445.65955,483.60648,16.0,795.0,182.0,613.0
16.104156,795.87854,521.196,374.39072,16.0,796.0,178.0,616.0
16.182167,796.21,352.48663,449.74582,16.0,795.0,180.0,614.0
16.14061,795.8503,523.3567,375.22095,17.0,795.0,189.0,613.0
16.068422,796.1995,415.0748,490.89624,16.0,796.0,183.0,616.0
16.135408,795.9813,542.73596,398.05246,16.0,796.0,182.0,616.0
16.097471,796.2275,552.7687,411.03018,16.0,795.0,183.0,620.0
16.247103,795.848,442.77667,424.17316,16.0,794.0,183.0,619.0
16.066395,796.48224,503.96848,456.6726,16.0,795.0,184.0,625.0
16.145218,796.1369,562.1477,419.82834,16.0,795.0,190.0,626.0
16.046526,795.98425,347.80612,523.6753,16.0,795.0,184.0,627.0
16.137848,795.914,338.1598,493.08188,16.0,795.0,187.0,637.0
16.154932,796.3195,519.7534,416.8152,16.0,795.0,183.0,643.0
16.002428,796.18854,450.3316,424.08978,16.0,795.0,191.0,646.0
15.928917,796.34607,406.242,516.7194,16.0,795.0,193.0,649.0
16.177868,795.81964,367.13962,473.18777,16.0,795.0,200.0,657.0
15.876575,796.11676,428.97992,497.11206,16.0,795.0,200.0,664.0
16.120089,796.1999,497.93317,498.0333,16.0,796.0,202.0,668.0
16.142303,796.299,460.4095,456.4423,16.0,795.0,207.0,674.0
16.01298,796.4434,577.6705,394.30756,17.0,796.0,210.0,681.0
16.247015,796.2495,595.9356,382.31143,16.0,796.0,211.0,683.0
15.956602,796.119,440.23962,443.45056,16.0,795.0,218.0,694.0
16.145933,796.293,563.6986,456.28616,16.0,795.0,224.0,699.0
16.24555,795.90674,451.73856,527.98956,16.0,795.0,233.0,704.0
16.058798,796.29205,517.7916,458.38702,16.0,795.0,241.0,715.0
16.245955,796.1709,498.9254,415.9101,16.0,796.0,242.0,718.0
16.13431,796.4002,470.5777,393.4591,16.0,795.0,251.0,720.0
16.279385,796.134,545.8388,391.02716,16.0,795.0,257.0,724.0
16.08336,796.6445,573.775,489.79153,16.0,796.0,266.0,737.0
16.051779,795.9515,571.9991,432.17056,16.0,796.0,271.0,732.0
16.028156,796.2283,424.69247,390.53818,16.0,795.0,279.0,741.0
16.248312,796.00336,387.04102,396.65094,17.0,795.0,288.0,744.0
16.313953,796.1811,507.58606,433.32568,16.0,794.0,300.0,750.0
16.049421,795.95905,495.5795,408.3747,16.0,795.0,303.0,750.0
16.220411,796.3822,494.38913,455.72296,16.0,794.0,311.0,753.0
16.22972,796.20483,444.04108,426.63327,17.0,794.0,318.0,758.0
16.060364,796.31616,596.8252,483.8244,16.0,794.0,327.0,758.0
16.109613,795.9679,527.79016,452.25223,16.0,794.0,331.0,759.0
15.836351,795.9274,432.42517,451.51932,16.0,794.0,344.0,760.0
16.340014,796.03784,363.65588,481.66492,16.0,795.0,352.0,761.0
16.140205,796.02344,517.74097,419.44876,16.0,795.0,358.0,762.0
18.996672,793.9133,479.728,703.1645,16.0,794.0,369.0,762.0
15.357907,800.5186,354.06744,708.0722,16.0,794.0,376.0,762.0
17.441383,796.27167,401.61377,679.83685,16.0,795.0,384.0,762.0
14.389994,796.3412,381.43463,694.8654,16.0,794.0,392.0,760.0
18.48707,797.07135,438.2975,677.56635,16.0,795.0,399.0,760.0
13.493477,797.61523,295.1794,705.0576,16.0,795.0,405.0,758.0
20.81896,795.395,379.56396,674.9919,16.0,794.0,410.0,757.0
18.816372,800.9904,382.6321,670.14514,16.0,795.0,419.0,754.0
15.886594,793.20026,378.3688,703.5439,17.0,795.0,426.0,752.0
18.058264,795.0595,348.27368,692.1164,16.0,793.0,432.0,750.0
15.443051,792.94226,279.37717,697.6791,16.0,795.0,438.0,745.0
16.054861,800.45044,494.9048,693.04834,16.0,794.0,448.0,745.0
15.388954,794.4327,391.05542,687.12494,16.0,794.0,450.0,742.0
18.663254,796.9284,329.7984,686.9584,17.0,795.0,456.0,740.0
17.2955,796.2558,431.77084,688.79846,16.0,795.0,466.0,735.0
22.883606,800.60266,451.4569,685.41156,17.0,794.0,468.0,731.0
19.51439,796.19836,421.59875,680.1504,16.0,795.0,473.0,727.0
17.728016,796.8103,347.66766,692.10583,16.0,795.0,480.0,724.0
17.570398,794.69476,363.76877,693.1658,16.0,795.0,486.0,721.0
12.937069,798.58636,378.86664,689.6516,16.0,794.0,491.0,714.0
16.638521,797.6607,374.5567,678.84674,17.0,795.0,496.0,711.0
16.359741,794.73083,287.9104,698.752,16.0,794.0,502.0,706.0
18.641586,798.9307,356.04755,706.3514,17.0,795.0,506.0,699.0
18.97172,802.40704,400.98297,694.49225,16.0,794.0,508.0,697.0
14.516077,795.4396,407.21164,695.9404,17.0,795.0,516.0,687.0
15.9556675,801.19855,442.57297,698.6864,17.0,794.0,520.0,683.0
15.154229,796.9625,486.66446,691.9932,17.0,795.0,526.0,675.0
20.090088,798.1584,393.5634,686.7883,17.0,795.0,530.0,670.0
15.89275,796.7958,289.99142,691.32715,17.0,794.0,532.0,663.0
20.285973,796.8659,263.96503,683.81903,16.0,794.0,534.0,658.0
17.050236,795.838,276.44812,698.27985,16.0,794.0,538.0,647.0
12.749205,798.4782,354.7048,709.8694,17.0,795.0,540.0,647.0
17.274935,796.13477,363.00427,691.4264,17.0,795.0,543.0,642.0
17.187359,795.56604,284.6482,704.9627,16.0,795.0,544.0,638.0
19.36206,799.8417,422.54938,673.26196,16.0,794.0,545.0,633.0
19.793852,798.1551,287.72128,682.53217,16.0,794.0,546.0,630.0
17.322718,793.9808,345.54602,682.9292,16.0,795.0,546.0,627.0
17.880442,796.9925,399.20157,712.7592,16.0,794.0,548.0,624.0
21.039528,795.37823,310.04224,688.1307,16.0,795.0,549.0,621.0
16.176615,802.01294,480.9065,703.71106,17.0,794.0,550.0,619.0
25.474113,796.3929,347.9165,673.88007,17.0,795.0,550.0,617.0
13.308679,798.3934,321.4236,709.87476,16.0,794.0,550.0,616.0
21.84235,795.29486,291.59207,680.1887,17.0,795.0,550.0,616.0
19.277485,799.77875,519.2447,683.9686,17.0,795.0,550.0,614.0
17.63662,800.2283,436.43152,682.7379,17.0,795.0,550.0,615.0
14.154108,798.9631,321.61493,739.5614,17.0,794.0,552.0,614.0
15.520432,799.4634,423.80978,686.0465,16.0,795.0,545.0,615.0
17.343348,801.277,370.30228,716.9178,17.0,794.0,550.0,614.0
15.959683,798.5038,487.59845,704.49475,16.0,795.0,550.0,616.0
25.858763,797.19324,315.3205,678.0967,16.0,794.0,550.0,618.0
18.014816,801.38556,412.93994,685.6849,16.0,795.0,550.0,620.0
22.43115,798.3246,411.87958,669.9271,16.0,793.0,548.0,622.0
18.920065,800.67926,468.6125,684.3395,16.0,794.0,549.0,623.0
17.276527,802.5664,512.4523,681.7666,16.0,793.0,548.0,626.0
28.654552,799.9779,426.95197,692.43976,17.0,796.0,546.0,630.0
17.728706,798.6432,393.1065,697.1756,17.0,794.0,548.0,630.0
12.933231,798.44324,381.85373,701.37897,17.0,794.0,545.0,636.0
18.354237,802.265,484.93472,681.3624,16.0,794.0,544.0,639.0
20.719501,798.9378,425.76157,691.4734,17.0,796.0,542.0,644.0
14.496672,795.68286,321.4052,705.99493,17.0,795.0,540.0,646.0
23.126076,798.48346,464.0741,685.6095,17.0,794.0,538.0,650.0
15.9973545,799.18915,337.22366,692.4541,16.0,795.0,536.0,655.0
14.3323,800.25696,428.12378,699.0867,16.0,794.0,532.0,660.0
20.059309,802.0318,422.42084,708.0436,16.0,795.0,532.0,664.0
21.395403,797.9174,283.91028,686.39557,17.0,795.0,528.0,676.0
16.382517,801.1131,415.22897,680.74164,16.0,793.0,526.0,674.0
21.810083,803.5051,508.7931,679.12146,17.0,796.0,520.0,678.0
20.340328,795.87354,344.1347,698.0419,17.0,794.0,520.0,684.0
17.013826,799.8324,471.5695,689.196,16.0,795.0,515.0,689.0
17.122927,800.53235,380.6908,694.28375,16.0,793.0,512.0,694.0
18.49908,801.0484,405.97815,692.9682,16.0,795.0,507.0,699.0
14.276625,798.54565,484.91815,705.44934,16.0,795.0,502.0,703.0
20.068623,799.26794,436.28464,674.74603,17.0,796.0,498.0,708.0
19.821077,799.1109,447.55035,678.7551,16.0,795.0,493.0,712.0
20.84155,803.3672,437.2937,681.42334,16.0,796.0,487.0,721.0
18.190836,800.9035,460.51346,687.6648,16.0,795.0,484.0,722.0
18.274103,800.07513,507.23047,692.30664,16.0,795.0,477.0,726.0
18.468645,795.72833,328.8499,712.1462,16.0,794.0,473.0,730.0
17.934753,801.16406,345.25928,680.94147,16.0,796.0,466.0,734.0
21.305588,797.5207,406.96536,701.1552,16.0,794.0,460.0,737.0
11.092225,803.6538,406.89438,717.9154,16.0,795.0,454.0,742.0
26.029158,800.47,415.22794,684.3573,16.0,795.0,447.0,744.0
18.366798,798.3068,340.7382,677.33276,16.0,796.0,440.0,746.0
21.457035,800.4357,381.59534,681.86816,16.0,795.0,435.0,750.0
17.036749,794.468,285.11957,693.4333,17.0,796.0,426.0,752.0
16.178923,799.49884,463.05313,676.63306,16.0,793.0,421.0,754.0
14.551859,799.32117,336.2571,701.7422,16.0,796.0,415.0,757.0
22.586433,798.92377,418.23,673.42847,16.0,793.0,403.0,758.0
21.765835,798.78033,471.07333,683.5126,17.0,796.0,399.0,759.0
20.79191,802.45154,407.3987,700.562,16.0,794.0,392.0,760.0
23.936695,800.004,331.4307,670.62805,17.0,796.0,384.0,762.0
21.095062,795.4495,389.32117,715.1243,16.0,793.0,378.0,762.0
13.008528,800.6996,442.3658,709.69196,17.0,796.0,369.0,762.0
20.303614,801.49036,451.72513,682.355,16.0,793.0,361.0,769.0
11.293486,798.60333,507.42377,711.6679,16.0,795.0,353.0,762.0
12.001036,802.1327,425.66782,697.37305,17.0,795.0,343.0,764.0
16.985308,796.83746,419.6513,698.5654,17.0,796.0,336.0,759.0
13.631044,805.62305,443.276,706.6591,16.0,793.0,328.0,760.0
24.324675,798.6288,400.95413,681.4463,16.0,796.0,321.0,756.0
18.07592,801.3019,448.91544,714.3481,17.0,795.0,310.0,755.0
23.1629,798.56433,332.62665,675.0866,17.0,796.0,299.0,750.0
13.123285,799.79114,373.53177,707.58624,16.0,794.0,292.0,749.0
19.932566,800.80865,432.07794,694.66956,17.0,796.0,275.0,744.0
17.262917,799.4021,429.2551,690.3716,17.0,795.0,274.0,738.0
19.338776,803.023,504.18073,690.1141,16.0,796.0,260.0,731.0
11.544363,801.1755,408.16183,704.47034,17.0,793.0,260.0,729.0
19.107857,799.53485,423.4904,677.2584,17.0,796.0,248.0,724.0
23.232346,798.4984,303.9682,688.76044,16.0,794.0,247.0,719.0
18.02305,800.3296,407.01337,668.35986,17.0,796.0,243.0,714.0
20.13311,801.6227,470.70312,683.4866,17.0,795.0,235.0,711.0
18.442675,800.5585,483.73087,685.34106,16.0,795.0,222.0,701.0
18.875887,803.13055,453.9555,676.99805,17.0,793.0,231.0,698.0
17.102093,802.6622,478.41162,676.4954,16.0,796.0,226.0,698.0
14.652421,799.4335,377.7029,701.53534,17.0,793.0,214.0,690.0
19.947668,799.692,381.91016,681.7803,17.0,796.0,217.0,682.0
17.552357,802.822,519.3451,680.8221,17.0,793.0,212.0,674.0
21.094856,799.4458,324.1735,703.30664,17.0,796.0,213.0,682.0
12.715723,800.1412,483.19974,700.2233,17.0,793.0,206.0,675.0
16.980593,804.3736,484.5374,702.3853,17.0,796.0,206.0,669.0
21.071793,800.6662,289.76187,703.39966,17.0,794.0,207.0,669.0
18.377678,800.15125,430.3709,692.9748,16.0,796.0,203.0,667.0
20.97881,797.8091,457.23926,684.7357,17.0,793.0,199.0,662.0
19.484863,801.3379,488.88107,672.32666,17.0,796.0,200.0,658.0
21.60073,799.157,408.1674,677.70483,17.0,794.0,196.0,655.0
16.738848,801.4896,405.71368,689.6256,16.0,796.0,199.0,650.0
19.517578,801.81274,317.673,690.2192,17.0,794.0,189.0,652.0
20.064371,799.90643,429.62524,702.7091,17.0,796.0,198.0,648.0
14.414866,802.4219,433.65735,688.5644,17.0,794.0,190.0,652.0
20.22006,804.16284,432.37277,678.2573,17.0,796.0,190.0,644.0
17.866022,804.8305,497.64148,695.8191,17.0,793.0,192.0,645.0
19.514164,801.1475,466.87064,676.8837,17.0,795.0,187.0,646.0
18.459099,800.8983,353.65784,691.5294,17.0,792.0,185.0,643.0
19.716204,803.1614,418.12796,674.4301,17.0,796.0,190.0,641.0
16.539045,801.63025,449.84323,677.20905,16.0,793.0,195.0,644.0
17.858952,802.23175,414.87265,677.72705,16.0,796.0,189.0,631.0
19.669481,802.95935,414.3089,688.5437,17.0,794.0,190.0,640.0
22.470278,800.9589,390.57504,674.4168,17.0,796.0,196.0,643.0
14.794893,798.44604,373.27054,717.0919,17.0,793.0,184.0,644.0
13.885388,803.9902,429.79395,706.10266,17.0,796.0,195.0,649.0
21.539955,801.00885,469.9364,687.3508,17.0,794.0,190.0,633.0
13.358356,803.1842,459.869,684.4451,17.0,796.0,190.0,644.0
15.667425,802.4592,344.82672,695.77814,17.0,792.0,186.0,648.0
17.7202,803.3514,407.51462,705.51575,16.0,796.0,195.0,650.0
15.541688,805.22845,339.00647,700.10187,17.0,794.0,184.0,649.0
17.2921,802.14325,448.1925,696.0343,18.0,796.0,187.0,649.0
15.638538,801.68414,425.2191,694.8516,17.0,793.0,198.0,649.0
18.272676,799.611,384.46005,684.85364,17.0,796.0,198.0,651.0
21.33188,803.4822,410.41562,676.80975,17.0,794.0,196.0,651.0
18.48493,797.44415,424.6058,694.65546,16.0,796.0,200.0,664.0
18.102938,801.8722,422.698,684.1708,17.0,793.0,189.0,660.0
19.270107,801.21234,357.3548,688.6756,17.0,796.0,190.0,670.0
18.65122,801.22144,371.17487,684.32184,17.0,793.0,195.0,670.0
23.549067,802.32794,473.75122,683.1526,17.0,796.0,203.0,668.0
19.392883,801.1852,501.91998,686.8523,17.0,793.0,210.0,674.0
19.458616,802.70325,452.95337,679.81274,17.0,796.0,202.0,663.0
18.363815,806.7382,484.8435,696.1792,17.0,791.0,202.0,680.0
19.9455,801.54535,409.419,675.8596,17.0,796.0,206.0,676.0
18.833157,802.75726,357.99472,684.0787,16.0,791.0,212.0,689.0
18.20649,802.39813,439.75696,686.44147,17.0,796.0,213.0,691.0
18.936487,804.7937,514.17126,678.40436,17.0,794.0,213.0,681.0
17.502861,804.1029,516.8175,683.53326,17.0,796.0,219.0,684.0
17.993107,801.3463,427.93576,682.76056,17.0,793.0,218.0,699.0
22.404552,802.2869,457.19446,695.23706,16.0,796.0,223.0,695.0
17.34554,802.8459,480.93494,688.3375,17.0,793.0,224.0,706.0
18.86056,804.6496,426.11746,687.56,16.0,796.0,232.0,704.0
16.680365,802.35077,417.90738,701.07587,17.0,793.0,229.0,712.0
21.108774,800.35736,316.57782,689.5752,17.0,796.0,238.0,702.0
18.045755,801.0227,457.919,692.94183,17.0,792.0,235.0,708.0
16.838806,794.6531,320.4074,698.8138,17.0,796.0,242.0,718.0
16.373981,795.07074,346.50546,692.5364,17.0,792.0,247.0,720.0
16.888947,795.1863,414.5594,669.4393,16.0,796.0,252.0,723.0
16.367432,794.41833,359.15485,686.4728,17.0,792.0,260.0,724.0
16.964678,795.01013,364.3327,675.3327,17.0,796.0,265.0,728.0
16.148827,794.4684,380.3616,696.956,17.0,793.0,262.0,736.0
16.479918,795.1029,348.49124,683.78516,17.0,796.0,267.0,740.0
16.45006,795.0549,437.16766,684.46375,17.0,790.0,273.0,741.0
16.453756,794.5809,296.03806,694.93164,17.0,796.0,286.0,743.0
16.924425,794.8032,357.54895,694.2772,17.0,794.0,286.0,745.0
16.32552,795.33826,355.62506,702.8749,16.0,796.0,293.0,747.0
16.876524,794.5864,428.4208,684.3465,17.0,794.0,296.0,755.0
16.367302,795.12006,304.48938,688.0497,16.0,796.0,307.0,757.0
17.092598,794.8664,338.29147,685.89325,17.0,793.0,310.0,761.0
16.403606,795.02997,450.99396,670.31537,16.0,796.0,325.0,758.0
17.204004,795.0136,368.96597,684.899,17.0,793.0,324.0,758.0
16.593481,795.34454,409.90247,684.2708,16.0,796.0,333.0,764.0
16.610624,794.1857,376.5742,685.0797,17.0,791.0,351.0,767.0
16.55662,795.20215,353.90164,696.4497,17.0,796.0,352.0,761.0
16.475403,794.7101,452.80612,678.4856,17.0,791.0,357.0,764.0
16.645716,795.6241,435.27478,685.89404,17.0,796.0,370.0,762.0
16.639011,794.4732,363.43106,697.2336,17.0,793.0,376.0,767.0
16.575453,795.15826,377.01108,686.4436,16.0,796.0,390.0,761.0
16.457178,794.6274,438.1516,685.8075,17.0,791.0,396.0,765.0
16.375637,795.6338,365.9226,707.9076,17.0,796.0,404.0,758.0
16.685131,795.02576,429.69128,683.8383,17.0,793.0,410.0,756.0
16.458181,794.96924,441.49423,678.086,17.0,796.0,420.0,753.0
16.719378,794.40216,400.29944,673.0453,17.0,793.0,424.0,748.0
16.562046,796.0836,391.82114,698.45355,17.0,795.0,432.0,749.0
16.404388,794.4948,339.16666,692.02563,17.0,790.0,439.0,747.0
16.180622,795.2186,410.95358,699.4185,17.0,796.0,447.0,743.0
16.731846,794.7271,385.808,687.8346,17.0,794.0,453.0,741.0
16.336159,795.39905,415.49384,697.2388,16.0,796.0,453.0,742.0
16.890112,794.4087,312.97778,707.5184,17.0,792.0,461.0,737.0
16.501577,795.44183,425.8645,673.9325,17.0,796.0,465.0,734.0
16.818995,795.02905,424.16403,678.4646,17.0,793.0,470.0,731.0
16.858423,795.26154,397.0936,693.3364,16.0,796.0,474.0,728.0
17.064838,794.7346,390.23727,696.0554,17.0,792.0,479.0,725.0
16.471394,795.73083,460.5347,701.4866,16.0,796.0,482.0,721.0
16.45862,795.20026,445.91537,690.5888,17.0,790.0,485.0,720.0
16.760408,795.30237,393.99228,691.4281,17.0,796.0,489.0,718.0
16.427727,794.8929,396.50024,690.87787,17.0,795.0,492.0,716.0
16.383595,794.94086,400.266,680.52325,17.0,796.0,488.0,713.0
16.870316,795.23615,427.03845,688.07074,17.0,793.0,496.0,710.0
16.616455,795.40106,456.60275,678.50366,17.0,796.0,499.0,706.0
16.41094,794.5668,292.7624,712.5409,17.0,794.0,502.0,705.0
16.528915,795.42017,460.47968,682.4263,17.0,796.0,503.0,702.0
16.40958,795.3415,409.09332,696.14435,17.0,792.0,505.0,700.0
16.55365,795.1079,411.66452,699.28516,17.0,796.0,504.0,701.0
16.869642,794.8457,376.77527,680.0173,17.0,793.0,510.0,700.0
16.86437,795.777,407.1221,687.2911,17.0,796.0,516.0,695.0
16.548203,795.1219,529.93555,673.00494,17.0,793.0,513.0,693.0
16.711493,795.576,457.55228,684.1184,17.0,796.0,514.0,690.0
16.614904,795.3072,453.93616,683.05945,17.0,794.0,516.0,690.0
16.998487,795.5187,424.81598,687.77545,16.0,796.0,517.0,683.0
16.784443,795.21216,375.77563,695.85333,17.0,793.0,517.0,687.0
16.395649,795.31,357.61365,701.8851,17.0,796.0,518.0,686.0
16.410166,795.50134,471.0211,690.4083,17.0,794.0,525.0,686.0
17.001862,795.07605,409.94135,692.09906,17.0,796.0,519.0,684.0
16.471912,794.8598,324.0812,694.2223,17.0,794.0,520.0,683.0
17.035862,795.37897,442.17896,683.54095,17.0,796.0,525.0,678.0
16.63769,795.3324,407.66025,706.9517,17.0,793.0,516.0,685.0
16.498135,795.90594,466.07617,690.1287,16.0,796.0,519.0,682.0
